cluster_id,latitude,longitude,h3
137,42.2802691667,-83.7802583333,8c274996e16b3ff
110,42.2852169444,-83.80138027779999,8c274996e5b3dff
69,42.2938202778,-83.7811047222,8c27499616297ff
70,42.3057330556,-83.7996463889,8c27499639a83ff
137,42.2806244444,-83.7807219444,8c274996e16a3ff
75,42.2828494444,-83.7886188889,8c274996e180bff
130,42.232361111100005,-83.7392119444,8c2ab24b44321ff
110,42.2851291667,-83.8015491667,8c274996e5b35ff
69,42.2945113889,-83.7807841667,8c274996162ddff
70,42.3054608333,-83.7998236111,8c27499639abbff
75,42.2829747222,-83.7888238889,8c274996e1801ff
137,42.2805141667,-83.7808941667,8c274996e14cdff
93,42.2887141667,-83.7650558333,8c274996c5237ff
162,42.2610638889,-83.7210611111,8c2ab259ad12dff
64,42.2449377778,-83.7030294444,8c2ab259aa5b7ff
93,42.2886969444,-83.7647730556,8c274996c5233ff
93,42.2888011111,-83.7652716667,8c274996c5049ff
161,42.2770919444,-83.7618580556,8c274996c62b5ff
121,42.2590686111,-83.7098691667,8c2ab259a9ac5ff
136,42.2809627778,-83.77491805560001,8c274996eb1a7ff
39,42.2283138889,-83.7788430556,8c274994d80d7ff
11,42.2741641667,-83.67431861109999,8c2ab259c0059ff
39,42.2289325,-83.7788816667,8c274994d80c9ff
198,42.2778091667,-83.74430888890001,8c274996dd941ff
202,42.2831794444,-83.74957861109999,8c274996cab29ff
137,42.2805313889,-83.7808211111,8c274996e14c9ff
137,42.2803166667,-83.7804425,8c274996e16b7ff
130,42.2323977778,-83.7392983333,8c2ab24b44321ff
69,42.2932697222,-83.7808361111,8c27499616705ff
117,42.2738436111,-83.7764375,8c274996e363bff
36,42.2577302778,-83.7008083333,8c2ab2598595bff
119,42.2677113889,-83.7707111111,8c2749968ccddff
69,42.2932972222,-83.78073499999999,8c27499616701ff
137,42.2807536111,-83.7805233333,8c274996e16abff
116,42.2736086111,-83.7798341667,8c274996e352dff
116,42.2733375,-83.7802441667,8c274996e221bff
93,42.2886269444,-83.7647419444,8c274996c5233ff
12,42.228667777800005,-83.79807555560001,8c274994d5305ff
92,42.2853525,-83.7804483333,8c274996e8f4bff
12,42.2286958333,-83.79784027779999,8c274994d530dff
130,42.232293611100005,-83.73917,8c2ab24b44323ff
48,42.2559883333,-83.6917363889,8c2ab2598563bff
121,42.2591730556,-83.7097866667,8c2ab259a9ac5ff
137,42.2809486111,-83.78040111109999,8c274996e16e3ff
116,42.2734919444,-83.7802291667,8c274996e2219ff
16,42.2307830556,-83.6997725,8c2ab259b0d29ff
213,42.2815647222,-83.7460358333,8c274996ca1a5ff
161,42.2773958333,-83.7614466667,8c274996c6281ff
126,42.2293908333,-83.7392116667,8c2ab24b44e25ff
38,42.2729202778,-83.7989627778,8c274996e6985ff
93,42.2886077778,-83.7648763889,8c274996c5233ff
121,42.2589488889,-83.7093352778,8c2ab259a9addff
200,42.2815866667,-83.7436936111,8c274996ca08dff
117,42.274255,-83.7764719444,8c274996e3601ff
128,42.2437783333,-83.7435083333,8c274996904e5ff
43,42.2566944444,-83.6948366667,8c2ab25985083ff
117,42.2742986111,-83.7768966667,8c274996e3629ff
202,42.2830975,-83.7508591667,8c274996c14b9ff
110,42.2850994444,-83.8009352778,8c274996e5b3bff
12,42.2284766667,-83.7979861111,8c274994d5307ff
136,42.2808169444,-83.7752088889,8c274996eba93ff
117,42.2740394444,-83.7768033333,8c274996e363dff
81,42.2464575,-83.7493369444,8c27499690ae1ff
214,42.2806916667,-83.7461091667,8c274996caf0bff
6,42.2969702778,-83.6813875,8c2ab25919695ff
6,42.2969816667,-83.6814044444,8c2ab25919695ff
7,42.2774944444,-83.69851777779999,8c2ab259e8315ff
6,42.2966933333,-83.6821177778,8c2ab259194ddff
6,42.2968872222,-83.6818991667,8c2ab259196b1ff
6,42.2968394444,-83.68132944439999,8c2ab25919697ff
6,42.2969672222,-83.6818666667,8c2ab259196b1ff
6,42.2970477778,-83.6816083333,8c2ab259196b9ff
6,42.2969719444,-83.6812727778,8c2ab25919691ff
6,42.2972319444,-83.68195277779999,8c2ab259196abff
6,42.2969916667,-83.6815047222,8c2ab25919695ff
6,42.2968630556,-83.6813083333,8c2ab25919697ff
143,42.2877452778,-83.73350694439999,8c2ab2593466dff
6,42.2969466667,-83.6819522222,8c2ab259196b5ff
6,42.2967472222,-83.6819575,8c2ab259196b7ff
6,42.2970177778,-83.6814458333,8c2ab25919695ff
6,42.2969344444,-83.6818905556,8c2ab259196b1ff
21,42.3064330556,-83.70765,8c2ab2590ab1bff
6,42.2971133333,-83.68195444439999,8c2ab259196bdff
214,42.2801319444,-83.7459586111,8c274996cac69ff
6,42.2966247222,-83.682015,8c2ab259194ddff
130,42.2324086111,-83.73927527779999,8c2ab24b44321ff
145,42.2409486111,-83.73912055560001,8c274996930dbff
6,42.2966211111,-83.6819811111,8c2ab259194d9ff
99,42.2292886111,-83.7452227778,8c2ab24b684dbff
6,42.2971794444,-83.68190611109999,8c2ab259196abff
7,42.2779363889,-83.6984708333,8c2ab259e8309ff
6,42.2969861111,-83.6815041667,8c2ab25919695ff
28,42.2457791667,-83.6803608333,8c2ab259822a9ff
6,42.2970341667,-83.681675,8c2ab259196b9ff
6,42.2970488889,-83.68166027779999,8c2ab259196b9ff
6,42.2966211111,-83.6820033333,8c2ab259194d9ff
6,42.2968191667,-83.6819758333,8c2ab259196b7ff
6,42.2973255556,-83.68199,8c2ab259196a9ff
6,42.2972058333,-83.68191,8c2ab259196abff
6,42.2969769444,-83.6815775,8c2ab259196b9ff
6,42.2968852778,-83.68194,8c2ab259196b1ff
6,42.2967869444,-83.6820686111,8c2ab259196b7ff
6,42.2970377778,-83.6812277778,8c2ab25919691ff
6,42.2968769444,-83.6819558333,8c2ab259196b5ff
6,42.2969305556,-83.68129499999999,8c2ab25919691ff
6,42.296705,-83.6820266667,8c2ab259196b7ff
6,42.2969994444,-83.6818961111,8c2ab259196bdff
6,42.2971041667,-83.6815744444,8c2ab25919683ff
6,42.2969311111,-83.6813097222,8c2ab25919691ff
6,42.2967469444,-83.68192694439999,8c2ab259196b7ff
6,42.2972238889,-83.6819283333,8c2ab259196abff
6,42.2968822222,-83.6818844444,8c2ab259196b1ff
6,42.2970183333,-83.6818563889,8c2ab259196bdff
6,42.2970558333,-83.681525,8c2ab25919695ff
9,42.2847902778,-83.7019908333,8c2ab25916043ff
30,42.2591391667,-83.6760344444,8c2ab2598874dff
6,42.2969341667,-83.6819052778,8c2ab259196b1ff
6,42.2971530556,-83.68147305560001,8c2ab25919683ff
6,42.2967594444,-83.68194055560001,8c2ab259196b7ff
6,42.2968916667,-83.68130500000001,8c2ab25919697ff
6,42.2974241667,-83.6815594444,8c2ab25919689ff
6,42.2971644444,-83.6819772222,8c2ab259196abff
6,42.2970266667,-83.6814494444,8c2ab25919695ff
6,42.2972302778,-83.6818713889,8c2ab25919687ff
6,42.2972480556,-83.6818705556,8c2ab25919685ff
6,42.2972644444,-83.6819275,8c2ab259196abff
121,42.2589897222,-83.7083652778,8c2ab259a91e9ff
6,42.2969816667,-83.6813611111,8c2ab25919695ff
6,42.2970055556,-83.6815519444,8c2ab25919695ff
6,42.2972475,-83.6818302778,8c2ab25919687ff
6,42.2970661111,-83.6815808333,8c2ab259196b9ff
6,42.2973544444,-83.68211027779999,8c2ab259196a9ff
6,42.2973330556,-83.6819375,8c2ab25919685ff
6,42.2969230556,-83.6818602778,8c2ab259196b1ff
6,42.2969938889,-83.6814,8c2ab25919695ff
6,42.2968319444,-83.68191111109999,8c2ab259196b7ff
6,42.2968016667,-83.6818902778,8c2ab259196b7ff
6,42.2972508333,-83.6819688889,8c2ab259196abff
6,42.2968358333,-83.6813702778,8c2ab25919697ff
6,42.2969111111,-83.68191111109999,8c2ab259196b1ff
6,42.2967561111,-83.6819711111,8c2ab259196b7ff
6,42.297035,-83.6814663889,8c2ab25919695ff
6,42.2966402778,-83.6820661111,8c2ab259194ddff
6,42.2967141667,-83.6820016667,8c2ab259196b7ff
6,42.2969944444,-83.6813572222,8c2ab25919695ff
6,42.29717,-83.6819166667,8c2ab259196abff
6,42.2970191667,-83.6815275,8c2ab25919695ff
6,42.2968986111,-83.68188861109999,8c2ab259196b1ff
6,42.2971627778,-83.6819583333,8c2ab259196abff
6,42.2968747222,-83.6820725,8c2ab259196b5ff
6,42.2969041667,-83.6812711111,8c2ab25919691ff
139,42.2445886111,-83.7297841667,8c2749969b483ff
6,42.2965161111,-83.6819655556,8c2ab259194d1ff
6,42.2972069444,-83.68189888890001,8c2ab259196abff
6,42.296830277800005,-83.6821677778,8c2ab259194cbff
6,42.297211111100005,-83.68192861109999,8c2ab259196abff
6,42.2969802778,-83.6818666667,8c2ab259196bdff
6,42.2970277778,-83.6814858333,8c2ab25919695ff
157,42.2710583333,-83.7264002778,8c274996d842dff
6,42.2972341667,-83.68190416670001,8c2ab259196abff
6,42.2968886111,-83.6813827778,8c2ab25919697ff
6,42.2970033333,-83.68188194439999,8c2ab259196bdff
130,42.2326319444,-83.7392441667,8c2ab24b4432dff
9,42.2845211111,-83.7018816667,8c2ab25916055ff
6,42.2966519444,-83.6820052778,8c2ab259194d9ff
6,42.297035,-83.6820716667,8c2ab259196a3ff
6,42.2973802778,-83.6817302778,8c2ab2591968dff
45,42.2900986111,-83.7130233333,8c2ab2593b30dff
6,42.2967030556,-83.6819919444,8c2ab259196b7ff
6,42.296975,-83.6814133333,8c2ab25919695ff
6,42.2972308333,-83.6818875,8c2ab259196abff
6,42.2968075,-83.68197694439999,8c2ab259196b7ff
6,42.2971791667,-83.6818991667,8c2ab259196abff
8,42.3048591667,-83.6931919444,8c2ab2595610bff
19,42.2649125,-83.6808597222,8c2ab259c6513ff
6,42.2972166667,-83.6820461111,8c2ab259196abff
21,42.3059127778,-83.7076577778,8c2ab2590a80dff
6,42.2969827778,-83.6814622222,8c2ab25919695ff
6,42.2969613889,-83.6814794444,8c2ab25919695ff
6,42.2969525,-83.6813508333,8c2ab25919695ff
6,42.2969675,-83.6812175,8c2ab25919691ff
6,42.2973944444,-83.68158249999999,8c2ab25919681ff
6,42.29684,-83.6819444444,8c2ab259196b7ff
6,42.2967083333,-83.68199777779999,8c2ab259196b7ff
6,42.2972616667,-83.6819266667,8c2ab259196abff
6,42.2966977778,-83.6821008333,8c2ab259194ddff
22,42.3026,-83.7041677778,8c2ab2590acc5ff
9,42.2847258333,-83.7021611111,8c2ab25916047ff
6,42.2969002778,-83.6819541667,8c2ab259196b5ff
213,42.2817486111,-83.7460183333,8c274996ca1adff
6,42.2972736111,-83.6819972222,8c2ab259196abff
6,42.2970141667,-83.6818697222,8c2ab259196bdff
6,42.2972069444,-83.68186,8c2ab25919687ff
47,42.2553636111,-83.68718944439999,8c2ab25981ab7ff
6,42.2972591667,-83.6820088889,8c2ab259196abff
7,42.2775425,-83.6985169444,8c2ab259e8315ff
6,42.2973555556,-83.6819947222,8c2ab259196a9ff
130,42.232560277800005,-83.7392525,8c2ab24b4432dff
6,42.2969697222,-83.6818669444,8c2ab259196b1ff
126,42.2295683333,-83.7388108333,8c2ab24b44e63ff
6,42.2972097222,-83.6819416667,8c2ab259196abff
6,42.2972430556,-83.68188361109999,8c2ab259196abff
126,42.2296641667,-83.7390827778,8c2ab24b44e67ff
145,42.2406966667,-83.73894250000001,8c27499693729ff
170,42.2714716667,-83.7444877778,8c274996d52e3ff
126,42.229445,-83.7393144444,8c2ab24b44e25ff
141,42.2434477778,-83.73888249999999,8c2749969a8b1ff
16,42.2306216667,-83.6997977778,8c2ab259b0d21ff
126,42.2293241667,-83.7392197222,8c2ab24b44e25ff
60,42.2882105556,-83.6922661111,8c2ab25910407ff
56,42.2817261111,-83.68494222220001,8c2ab259cc941ff
141,42.243777777800005,-83.7389077778,8c2749969a8abff
126,42.2295283333,-83.73932527779999,8c2ab24b44f53ff
144,42.2864433333,-83.7321625,8c2ab259346c3ff
58,42.2871533333,-83.6869980556,8c2ab2591ad6dff
126,42.2294852778,-83.7391558333,8c2ab24b44e2dff
28,42.2454691667,-83.6806727778,8c2ab259822a7ff
55,42.2839316667,-83.68972,8c2ab25912201ff
58,42.2871594444,-83.686885,8c2ab2591ad69ff
130,42.2323719444,-83.7392969444,8c2ab24b44327ff
48,42.2561261111,-83.69085555560001,8c2ab25981927ff
58,42.2878613889,-83.6871308333,8c2ab2591a889ff
126,42.2294602778,-83.7394516667,8c2ab24b44f19ff
56,42.2817033333,-83.68494722220001,8c2ab259cc941ff
11,42.2740791667,-83.6740683333,8c2ab259c02e5ff
145,42.2407522222,-83.7390925,8c2749969372dff
21,42.3057494444,-83.7076161111,8c2ab2590a801ff
56,42.2818455556,-83.6867961111,8c2ab25912647ff
56,42.2814802778,-83.6852475,8c2ab259cc90dff
14,42.3168519444,-83.679075,8c2ab25958ad9ff
41,42.3108391667,-83.6981902778,8c2ab25954f0dff
141,42.2433991667,-83.7388533333,8c2749969a8b1ff
56,42.2814763889,-83.6853861111,8c2ab259cc90dff
141,42.2437966667,-83.7387855556,8c2749969a885ff
56,42.2817380556,-83.6850566667,8c2ab259cc941ff
126,42.22948,-83.73903388890001,8c2ab24b44e2dff
56,42.2817366667,-83.68528194439999,8c2ab259cc945ff
56,42.2818808333,-83.6846780556,8c2ab259ccb35ff
95,42.2502497222,-83.7573880556,8c27499695181ff
56,42.2815133333,-83.68493194439999,8c2ab259cc943ff
8,42.3048558333,-83.6932608333,8c2ab25956103ff
56,42.2817394444,-83.6853311111,8c2ab259cc945ff
126,42.2294686111,-83.7392761111,8c2ab24b44e25ff
56,42.2819094444,-83.6852438889,8c2ab25913493ff
126,42.2293802778,-83.73878694439999,8c2ab24b44e2bff
109,42.2852977778,-83.7992075,8c274996e5a0bff
60,42.2879619444,-83.6924883333,8c2ab25910435ff
56,42.2815547222,-83.6849741667,8c2ab259cc943ff
126,42.2294027778,-83.7392130556,8c2ab24b44e25ff
141,42.24381,-83.7393127778,8c2749969a8a5ff
126,42.2295916667,-83.7393080556,8c2ab24b44f53ff
60,42.2881752778,-83.69248,8c2ab2591042bff
121,42.259235,-83.7099841667,8c2ab259a9a13ff
47,42.2553691667,-83.6879333333,8c2ab259818c5ff
126,42.2294266667,-83.7386325,8c2ab24b44e05ff
126,42.2295116667,-83.7389808333,8c2ab24b44e29ff
126,42.2295530556,-83.7391444444,8c2ab24b44e2dff
56,42.2817441667,-83.6850336111,8c2ab259cc941ff
46,42.2451544444,-83.6947375,8c2ab25986f17ff
58,42.2877983333,-83.6869566667,8c2ab2591a889ff
126,42.2294372222,-83.7391477778,8c2ab24b44e2dff
56,42.2816727778,-83.6850516667,8c2ab259cc941ff
120,42.2593627778,-83.7106711111,8c2ab259a9a31ff
56,42.2817902778,-83.6851511111,8c2ab259cc945ff
155,42.2818858333,-83.76654361109999,8c274996c4e9bff
126,42.229316111100005,-83.73932694439999,8c2ab24b44e25ff
109,42.2851808333,-83.7986122222,8c274996e5a53ff
60,42.2879272222,-83.6924166667,8c2ab25910431ff
56,42.2816258333,-83.6847408333,8c2ab259cc95dff
48,42.25608,-83.6925130556,8c2ab25985449ff
4,42.2950255556,-83.70459,8c2ab25915057ff
103,42.2569425,-83.7109269444,8c2ab259a8167ff
111,42.2532886111,-83.7141491667,8c2ab259a1055ff
152,42.2547088889,-83.7257727778,8c2ab259a5009ff
119,42.2679169444,-83.771075,8c2749968cccdff
111,42.2533961111,-83.71400277779999,8c2ab259a105dff
4,42.2952036111,-83.7047127778,8c2ab25915009ff
103,42.2566836111,-83.7110819444,8c2ab259a8125ff
111,42.2533036111,-83.7138327778,8c2ab259a1059ff
4,42.2947213889,-83.7046986111,8c2ab25915015ff
151,42.2573975,-83.7275597222,8c274996d2617ff
111,42.2533716667,-83.7140088889,8c2ab259a105dff
175,42.2817225,-83.7356219444,8c2ab25936a43ff
111,42.2533822222,-83.7140416667,8c2ab259a105dff
4,42.2950252778,-83.7048236111,8c2ab2591500bff
111,42.2532963889,-83.71412361109999,8c2ab259a1055ff
124,42.2444444444,-83.7153297222,8c2ab259a39cbff
4,42.2951672222,-83.70460944439999,8c2ab25915055ff
4,42.2951861111,-83.7045808333,8c2ab25915055ff
4,42.2952383333,-83.7046883333,8c2ab25915055ff
52,42.2979261111,-83.72096638890001,8c2ab259065a1ff
48,42.2559761111,-83.6913830556,8c2ab25985617ff
4,42.2948558333,-83.7046211111,8c2ab2591501dff
110,42.2851247222,-83.8014216667,8c274996e5b35ff
103,42.2567691667,-83.7109883333,8c2ab259a812dff
9,42.2840658333,-83.7013866667,8c2ab259162a7ff
111,42.2534441667,-83.7140838889,8c2ab259a104bff
43,42.2568186111,-83.6959394444,8c2ab259850a5ff
4,42.2951902778,-83.70453638890001,8c2ab25915055ff
4,42.2952355556,-83.7044641667,8c2ab2591505dff
36,42.2579866667,-83.7010794444,8c2ab2598595dff
43,42.2570402778,-83.6956991667,8c2ab259850e7ff
194,42.2816330556,-83.7535705556,8c274996c042dff
137,42.280445,-83.78036,8c274996e16b1ff
121,42.2589336111,-83.7082627778,8c2ab259a91c5ff
111,42.2535033333,-83.7141616667,8c2ab259a1041ff
4,42.2950580556,-83.7045491667,8c2ab25915057ff
111,42.2535175,-83.71414250000001,8c2ab259a104bff
124,42.2444575,-83.7152433333,8c2ab259a39cbff
43,42.2570761111,-83.6958044444,8c2ab259851dbff
4,42.2950608333,-83.7044058333,8c2ab25915057ff
110,42.2851802778,-83.8009666667,8c274996e5b15ff
158,42.2724011111,-83.7282361111,8c274996d80e3ff
43,42.256875,-83.6960513889,8c2ab25985199ff
152,42.2546841667,-83.72562694439999,8c2ab259a5055ff
103,42.2567102778,-83.7110538889,8c2ab259a8125ff
159,42.2805533333,-83.7583558333,8c274996c0dc5ff
111,42.2537811111,-83.7143483333,8c2ab259a104dff
111,42.2534636111,-83.7141966667,8c2ab259a1043ff
43,42.2569102778,-83.6957688889,8c2ab259850adff
111,42.2533475,-83.7140258333,8c2ab259a105dff
4,42.2947186111,-83.7045436111,8c2ab25915011ff
151,42.2570161111,-83.7271083333,8c274996d26c7ff
4,42.2951908333,-83.7046169444,8c2ab25915055ff
111,42.2533866667,-83.7141158333,8c2ab259a1043ff
4,42.2946533333,-83.70456277779999,8c2ab25915013ff
4,42.2952083333,-83.7045230556,8c2ab25915055ff
124,42.2443516667,-83.715675,8c2ab259a39c7ff
4,42.2951861111,-83.7045980556,8c2ab25915055ff
119,42.2676961111,-83.7708008333,8c2749968ccddff
130,42.2323244444,-83.7392472222,8c2ab24b44327ff
141,42.2439636111,-83.7387691667,8c2749969a88dff
137,42.2807938889,-83.7807247222,8c274996e16a1ff
4,42.295082777800005,-83.7047730556,8c2ab2591500bff
4,42.29516,-83.7045919444,8c2ab25915055ff
4,42.2951633333,-83.7045866667,8c2ab25915055ff
4,42.2950908333,-83.7046563889,8c2ab2591500bff
174,42.2738811111,-83.7489636111,8c274996c2405ff
9,42.2852927778,-83.7022216667,8c2ab2591631bff
7,42.2772583333,-83.6988352778,8c2ab259e8333ff
110,42.285185,-83.8009830556,8c274996e5b39ff
110,42.2851758333,-83.8011366667,8c274996e5b39ff
9,42.2848761111,-83.7020627778,8c2ab25916041ff
9,42.2848616667,-83.70220638890001,8c2ab25916047ff
9,42.2847625,-83.7020458333,8c2ab25916043ff
7,42.2773905556,-83.6989288889,8c2ab259e8331ff
194,42.2816369444,-83.75472194439999,8c274996c0507ff
18,42.309008611100005,-83.6771038889,8c2ab2595a803ff
194,42.281005,-83.7538308333,8c274996c05c7ff
7,42.2773794444,-83.6987141667,8c2ab259e833bff
9,42.284925,-83.7022555556,8c2ab25916045ff
194,42.2817508333,-83.7538033333,8c274996c0553ff
9,42.284897777800005,-83.7022433333,8c2ab25916045ff
194,42.2808377778,-83.7536025,8c274996c05c3ff
7,42.277145,-83.6987505556,8c2ab259e8065ff
18,42.3092086111,-83.6771411111,8c2ab2595a809ff
7,42.2773783333,-83.6987486111,8c2ab259e833bff
9,42.2848819444,-83.7021772222,8c2ab25916041ff
48,42.255775,-83.6908183333,8c2ab259856c1ff
183,42.2871894444,-83.7433938889,8c274996c8693ff
124,42.2448933333,-83.7145808333,8c2ab259a3801ff
195,42.2848913889,-83.74909,8c274996cb923ff
9,42.2844977778,-83.7020158333,8c2ab2591600bff
9,42.2849075,-83.70226888890001,8c2ab25916045ff
9,42.2848927778,-83.70216527779999,8c2ab25916041ff
9,42.2848577778,-83.70202861109999,8c2ab25916041ff
202,42.283545,-83.75114694439999,8c274996c14e3ff
1,42.2306902778,-83.6801694444,8c2ab259ba65dff
105,42.2443819444,-83.7649344444,8c274996bb1ebff
22,42.3026225,-83.7037622222,8c2ab2590accbff
22,42.3024433333,-83.7038680556,8c2ab2590acc3ff
150,42.2542091667,-83.7285927778,8c2ab259a5ac7ff
1,42.2307358333,-83.6803027778,8c2ab259ba64bff
126,42.2295644444,-83.7388583333,8c2ab24b44e63ff
1,42.2306819444,-83.68023249999999,8c2ab259ba65dff
53,42.2367619444,-83.7626527778,8c2ab24b6dae1ff
47,42.2554241667,-83.688025,8c2ab259818e9ff
110,42.2852144444,-83.8013838889,8c274996e5b3dff
48,42.2560536111,-83.6924552778,8c2ab25985449ff
29,42.2527494444,-83.67493,8c2ab2598a333ff
47,42.2554186111,-83.68743333329999,8c2ab259818c9ff
145,42.2408091667,-83.7391377778,8c2749969372dff
45,42.2905452778,-83.7122919444,8c2ab259149a3ff
1,42.2306247222,-83.6806975,8c2ab259ba647ff
150,42.2542191667,-83.72846611109999,8c2ab259a5ac1ff
139,42.2446325,-83.7281361111,8c2ab259a6b09ff
138,42.2455263889,-83.72503972220001,8c2ab259a78ddff
150,42.2542625,-83.7289308333,8c2ab259a5ae9ff
18,42.309065,-83.6780208333,8c2ab2595a825ff
135,42.2491316667,-83.7209908333,8c2ab259a09c3ff
17,42.3071336111,-83.6770194444,8c2ab25953251ff
117,42.2739155556,-83.7763566667,8c274996e3615ff
150,42.2532580556,-83.7283138889,8c2ab259a4369ff
197,42.2758036111,-83.74421194439999,8c274996dd9b7ff
138,42.2463358333,-83.7247355556,8c2ab259a7ae3ff
15,42.3076027778,-83.68349694439999,8c2ab259505a5ff
183,42.2872986111,-83.7428336111,8c2ab259349a1ff
119,42.2677094444,-83.77092472220001,8c2749968ccc3ff
17,42.3072116667,-83.6770708333,8c2ab25953251ff
150,42.253435,-83.7284341667,8c2ab259a5a97ff
105,42.2443647222,-83.7648725,8c274996bb1ebff
205,42.2779019444,-83.7464352778,8c274996c3663ff
135,42.2491533333,-83.7213222222,8c2ab259a09c7ff
181,42.2771325,-83.7309383333,8c274996d9a65ff
110,42.2852319444,-83.8014344444,8c274996e5b3dff
138,42.2450888889,-83.7244383333,8c2ab259a6329ff
82,42.2437761111,-83.7486444444,8c27499690c27ff
15,42.3075238889,-83.6837958333,8c2ab25950e91ff
135,42.2491575,-83.7209591667,8c2ab259a09cbff
13,42.3127463889,-83.6800525,8c2ab25951751ff
202,42.2835202778,-83.7508619444,8c274996c148dff
150,42.253180277800006,-83.7283475,8c2ab259a4369ff
193,42.2760586111,-83.7474002778,8c274996c35d9ff
193,42.2761286111,-83.7471875,8c274996c34edff
171,42.2697855556,-83.73936527779999,8c274996d195bff
48,42.2557841667,-83.6907138889,8c2ab259856cbff
104,42.2428691667,-83.76730361109999,8c274996bb8bbff
202,42.2831177778,-83.7505402778,8c274996c149dff
105,42.2444777778,-83.76512555560001,8c274996bb1edff
15,42.3075708333,-83.6834508333,8c2ab259505a7ff
193,42.2759147222,-83.74691277779999,8c274996c34e1ff
87,42.3003169444,-83.73581750000001,8c2ab2592ac65ff
150,42.2533230556,-83.72854888890001,8c2ab259a436dff
139,42.2444525,-83.72958555560001,8c2749969b491ff
48,42.2560644444,-83.69265,8c2ab2598544dff
105,42.2446125,-83.7650727778,8c274996bb117ff
199,42.2782544444,-83.7510558333,8c274996c3181ff
205,42.2777930556,-83.7486847222,8c274996c3725ff
150,42.2534325,-83.72851999999999,8c2ab259a5a97ff
152,42.2546236111,-83.7251877778,8c2ab259a505bff
193,42.2753316667,-83.7459583333,8c274996c349bff
135,42.24904,-83.7209802778,8c2ab259a09d5ff
135,42.2490122222,-83.7210091667,8c2ab259a09d5ff
135,42.2492575,-83.72119,8c2ab259a09c1ff
193,42.2754708333,-83.7461633333,8c274996c349dff
151,42.2571858333,-83.72754305560001,8c274996d26e1ff
125,42.24409,-83.73433611109999,8c2749969a0b9ff
119,42.2678575,-83.7711302778,8c2749968ccc1ff
15,42.3076927778,-83.6836161111,8c2ab25950e99ff
84,42.2979269444,-83.7316841667,8c2ab2593da35ff
128,42.2438219444,-83.74279222220001,8c274996904cdff
18,42.3090875,-83.6778216667,8c2ab2595a821ff
138,42.2464416667,-83.7247122222,8c2ab259a7aebff
172,42.2730258333,-83.7406730556,8c274996dce63ff
126,42.2295652778,-83.73896527779999,8c2ab24b44e67ff
17,42.3072161111,-83.6770647222,8c2ab25953251ff
126,42.2294919444,-83.7388327778,8c2ab24b44e29ff
105,42.244352500000005,-83.7650047222,8c274996bb1e1ff
138,42.2463147222,-83.7248041667,8c2ab259a7ae3ff
193,42.2754680556,-83.74573027779999,8c274996dcb2dff
21,42.3056422222,-83.7076080556,8c2ab2590a801ff
135,42.2490044444,-83.7210672222,8c2ab259a09d5ff
119,42.2675197222,-83.7708322222,8c2749968ccd5ff
16,42.2306077778,-83.6996172222,8c2ab259b0d2bff
84,42.2980558333,-83.7319752778,8c2ab2593d849ff
193,42.2754030556,-83.74597222220001,8c274996c3499ff
138,42.2450947222,-83.7243133333,8c2ab259a6329ff
191,42.2842625,-83.74346777779999,8c274996cb19dff
152,42.2548172222,-83.7250447222,8c2ab259a5233ff
150,42.2533736111,-83.7284811111,8c2ab259a5a97ff
131,42.2644416667,-83.75019499999999,8c274996d4dbdff
8,42.3052755556,-83.69302861109999,8c2ab2595614bff
17,42.3072166667,-83.6771552778,8c2ab25953251ff
134,42.2910563889,-83.7394175,8c2ab2593581dff
65,42.298975,-83.7883108333,8c27499614c11ff
69,42.2940194444,-83.7808711111,8c27499616291ff
138,42.24634,-83.7247569444,8c2ab259a7ae3ff
17,42.307385,-83.6771475,8c2ab2595325dff
22,42.3025713889,-83.7039816667,8c2ab2590acc1ff
138,42.2459991667,-83.7246405556,8c2ab259a7a87ff
183,42.2865575,-83.7435177778,8c274996cb305ff
35,42.2539258333,-83.68109,8c2ab2598141dff
47,42.2552808333,-83.68839777779999,8c2ab259818e5ff
117,42.2740305556,-83.7762402778,8c274996e361dff
47,42.2549619444,-83.6868477778,8c2ab25980367ff
156,42.2638797222,-83.73297027779999,8c274996d04e7ff
47,42.2551994444,-83.6867316667,8c2ab2598036dff
47,42.2551816667,-83.6869108333,8c2ab25981ab3ff
35,42.2540861111,-83.68105277779999,8c2ab2598140bff
47,42.2556094444,-83.6883902778,8c2ab2598183bff
156,42.2639969444,-83.7331877778,8c274996d05d9ff
169,42.2608133333,-83.7305577778,8c274996d224dff
18,42.309305,-83.67796444439999,8c2ab2595a95bff
43,42.2566722222,-83.6961272222,8c2ab2598519bff
198,42.277287777800005,-83.7442319444,8c274996dd91dff
47,42.2550791667,-83.68714777779999,8c2ab259818d9ff
47,42.2553433333,-83.6868816667,8c2ab25981abbff
18,42.3093491667,-83.6779944444,8c2ab2595a95bff
156,42.2642291667,-83.73305861109999,8c274996d043bff
35,42.2540938889,-83.6810016667,8c2ab2598140bff
167,42.2614583333,-83.7365636111,8c274996d3937ff
36,42.2577744444,-83.7007436111,8c2ab2598595bff
163,42.2640386111,-83.7395866667,8c274996d72c9ff
156,42.2645047222,-83.7332066667,8c274996d0407ff
205,42.277712777800005,-83.7473483333,8c274996c3757ff
166,42.2606922222,-83.7330944444,8c274996d38dbff
